query_id,best_hit
tr|A0A0A0MSX4|A0A0A0MSX4_HUMAN,6IAA_A
tr|A0A0A0MT54|A0A0A0MT54_HUMAN,6QNX_C
tr|A0A0C4DGC1|A0A0C4DGC1_HUMAN,2HDL_A
tr|A0A0G2JLG5|A0A0G2JLG5_HUMAN,7CGP_B
tr|A0A0G2JQK0|A0A0G2JQK0_HUMAN,5BQD_A
tr|A0A0G2JRA1|A0A0G2JRA1_HUMAN,7KWO_V
tr|A0A0G2JRS0|A0A0G2JRS0_HUMAN,2QXL_A
tr|A0A0J9YXP8|A0A0J9YXP8_HUMAN,4QFH_B
tr|A0A0S2Z4L5|A0A0S2Z4L5_HUMAN,7MFD_A
tr|A0A140T9T6|A0A140T9T6_HUMAN,6PY2_B
tr|A0A1B0GTU8|A0A1B0GTU8_HUMAN,6VQH_p
tr|A0A1W2PQW8|A0A1W2PQW8_HUMAN,6VCD_B
tr|A0A1W2PR45|A0A1W2PR45_HUMAN,6APL_C
tr|A0A286YF40|A0A286YF40_HUMAN,7JOZ_R
tr|A0A286YFA5|A0A286YFA5_HUMAN,7BVQ_B
sp|A0A286YFB4|SCGR2_HUMAN,7KIP_A
tr|A0A2R8Y5L2|A0A2R8Y5L2_HUMAN,7NVV_7
tr|A0A2R8YDP5|A0A2R8YDP5_HUMAN,7MFD_A
tr|A0A3B3ISR7|A0A3B3ISR7_HUMAN,6QX9_5X
tr|A0A3B3IT64|A0A3B3IT64_HUMAN,3M0C_C
tr|A0A494C0Z4|A0A494C0Z4_HUMAN,3VIQ_B
tr|A0A494C106|A0A494C106_HUMAN,7RDS_A
tr|A0A494C1B7|A0A494C1B7_HUMAN,6YVU_B
tr|A0A494C1B9|A0A494C1B9_HUMAN,7D9R_B
tr|A0A5F9ZH48|A0A5F9ZH48_HUMAN,7DRT_B
tr|A0A5F9ZHM9|A0A5F9ZHM9_HUMAN,5U6Y_J
tr|A0A5K1VW97|A0A5K1VW97_HUMAN,6INN_A
tr|A0A669KB41|A0A669KB41_HUMAN,6SSX_I
tr|A0A6Q8PF18|A0A6Q8PF18_HUMAN,4Y66_C
tr|A0A6Q8PFQ8|A0A6Q8PFQ8_HUMAN,4BV6_A
tr|A0A6Q8PGS7|A0A6Q8PGS7_HUMAN,7BAM_A
tr|A0A6Q8PGT6|A0A6Q8PGT6_HUMAN,4B3F_X
tr|A0A6Q8PHA3|A0A6Q8PHA3_HUMAN,7DVQ_4
tr|A0A6Q8PHH2|A0A6Q8PHH2_HUMAN,7CMR_A
tr|A0A7I2V3L8|A0A7I2V3L8_HUMAN,7O71_F
tr|A0A7I2V4L2|A0A7I2V4L2_HUMAN,7AS4_L
tr|A0A7P0MQR8|A0A7P0MQR8_HUMAN,4Z6G_A
tr|A0A7P0T8Y2|A0A7P0T8Y2_HUMAN,6QP6_A
tr|A0A7P0T914|A0A7P0T914_HUMAN,5X89_A
tr|A0A804HIH3|A0A804HIH3_HUMAN,3U9S_F
tr|A0A804HIW5|A0A804HIW5_HUMAN,6UCV_k
tr|A0A804HK17|A0A804HK17_HUMAN,6P2R_A
tr|A0A8I5KPT4|A0A8I5KPT4_HUMAN,4C4A_A
tr|A0A8I5KRU7|A0A8I5KRU7_HUMAN,6X0V_H
tr|A0A8I5KUG0|A0A8I5KUG0_HUMAN,1W7J_A
tr|A0A8Q3WKZ6|A0A8Q3WKZ6_HUMAN,3IAR_A
tr|A0A8V8TMM5|A0A8V8TMM5_HUMAN,6DU6_C
tr|A0A8V8TNC0|A0A8V8TNC0_HUMAN,4ZRP_A
tr|A0A8V8TPA6|A0A8V8TPA6_HUMAN,3E0J_C
sp|A6NGA9|TM202_HUMAN,6NJM_F
sp|A6NJU9|NPB13_HUMAN,2YWF_A
sp|A8MUU1|FB5L3_HUMAN,5HBS_A
tr|A8MXH5|A8MXH5_HUMAN,3HR2_B
tr|B0L652|B0L652_HUMAN,3WYR_B
tr|B1APE1|B1APE1_HUMAN,7NVU_M
tr|B3KQ51|B3KQ51_HUMAN,4JA7_A
sp|B4DX44|ZN736_HUMAN,6QNX_C
tr|B8A595|B8A595_HUMAN,7DRT_A
tr|B9VVT8|B9VVT8_HUMAN,7KW7_F
tr|C9J2Q4|C9J2Q4_HUMAN,2QAG_A
tr|C9J5M4|C9J5M4_HUMAN,7NKX_Z
tr|C9J6Q8|C9J6Q8_HUMAN,3AY5_A
tr|C9J8F0|C9J8F0_HUMAN,7AO8_B
tr|C9J9V6|C9J9V6_HUMAN,7JTK_i
tr|C9JFN2|C9JFN2_HUMAN,3V56_C
tr|C9JKE2|C9JKE2_HUMAN,5GVE_A
tr|D3YTB5|D3YTB5_HUMAN,6BFN_B
tr|D6R9R1|D6R9R1_HUMAN,3U9S_F
tr|D6RA57|D6RA57_HUMAN,6LU8_R
tr|D6RAF8|D6RAF8_HUMAN,7DVQ_4
tr|D6RAY6|D6RAY6_HUMAN,7DL2_D
tr|D6REE2|D6REE2_HUMAN,7AOH_A
tr|E5RH81|E5RH81_HUMAN,5OGJ_A
tr|E7ERK1|E7ERK1_HUMAN,3BXJ_B
tr|E7EUC7|E7EUC7_HUMAN,2I5K_B
tr|E9PDY4|E9PDY4_HUMAN,2Q7Z_A
tr|E9PJ65|E9PJ65_HUMAN,6VRK_A
tr|E9PKS9|E9PKS9_HUMAN,7B70_D
tr|E9PQ02|E9PQ02_HUMAN,7NJ1_A
tr|F5H047|F5H047_HUMAN,3Q2T_C
tr|F5H0K0|F5H0K0_HUMAN,2H8R_A
tr|F5H232|F5H232_HUMAN,1FQ1_A
tr|F5H502|F5H502_HUMAN,7JZN_G
tr|F8VXJ2|F8VXJ2_HUMAN,6T90_K
sp|F8WBI6|GOG8N_HUMAN,6K06_A
tr|F8WDL5|F8WDL5_HUMAN,7A23_C
tr|G3V2J6|G3V2J6_HUMAN,6N0N_B
tr|G5E950|G5E950_HUMAN,4OPC_A
tr|G5E9P5|G5E9P5_HUMAN,7OF0_j
tr|G8JLQ3|G8JLQ3_HUMAN,7N9F_z
tr|H0Y2R3|H0Y2R3_HUMAN,6LTH_L
tr|H0Y3P2|H0Y3P2_HUMAN,6ZMW_g
tr|H0Y4F4|H0Y4F4_HUMAN,3EAY_A
tr|H0Y7C3|H0Y7C3_HUMAN,5YZG_3
tr|H0YAB3|H0YAB3_HUMAN,2PM7_C
tr|H0YBR4|H0YBR4_HUMAN,7E7F_A
tr|H0YDE2|H0YDE2_HUMAN,7N9F_z
tr|H0YLC5|H0YLC5_HUMAN,6T90_K
tr|H3BQU9|H3BQU9_HUMAN,5CI9_A
tr|H3BSA2|H3BSA2_HUMAN,1QXP_B
tr|H7BXY3|H7BXY3_HUMAN,5VHE_A
tr|H7C1B9|H7C1B9_HUMAN,6VRK_A
tr|H7C2N1|H7C2N1_HUMAN,6J4Z_W
tr|H7C316|H7C316_HUMAN,7PD3_y
tr|H9KV90|H9KV90_HUMAN,5G4X_A
tr|I3L2R3|I3L2R3_HUMAN,6KZJ_C
tr|J3KMY5|J3KMY5_HUMAN,6W5V_D
tr|J3KMZ0|J3KMZ0_HUMAN,5KDJ_B
tr|J3KNN9|J3KNN9_HUMAN,6QNX_C
tr|J3QTB1|J3QTB1_HUMAN,6NT9_D
tr|K7EIK5|K7EIK5_HUMAN,2Y73_A
tr|K7EL50|K7EL50_HUMAN,6ENY_G
tr|K7EQM7|K7EQM7_HUMAN,4EZC_C
tr|K7ER27|K7ER27_HUMAN,7SXO_F
tr|M0QY66|M0QY66_HUMAN,7DVQ_4
tr|M0R2Q2|M0R2Q2_HUMAN,3EF1_A
tr|M9RSF4|M9RSF4_HUMAN,5JER_G
sp|Q3LHN0|KR251_HUMAN,6TDD_A
tr|Q5JRP2|Q5JRP2_HUMAN,3G5C_A
sp|Q5T953|IER5L_HUMAN,6ZP4_F
tr|Q5U8S2|Q5U8S2_HUMAN,4J2C_C
tr|Q5VUB8|Q5VUB8_HUMAN,4XJV_A
sp|Q6PK57|DMP34_HUMAN,7AX3_K
sp|Q6ZTB9|ZN833_HUMAN,6QNX_C
sp|Q8N6Q8|MET25_HUMAN,1U2Z_A
sp|Q8N7S6|ARI2O_HUMAN,3FXD_B
tr|S4R2Z8|S4R2Z8_HUMAN,3VG9_A
tr|V9GYS1|V9GYS1_HUMAN,6DXR_B
tr|V9GZ11|V9GZ11_HUMAN,3VIQ_B
tr|A0A075B6Q6|A0A075B6Q6_HUMAN,4N6R_B
tr|A0A075B752|A0A075B752_HUMAN,1W3W_A
tr|A0A075B7A5|A0A075B7A5_HUMAN,6GRT_B
tr|A0A087WSZ6|A0A087WSZ6_HUMAN,1FDV_C
tr|A0A087WVC5|A0A087WVC5_HUMAN,6CP3_J
tr|A0A087WVD0|A0A087WVD0_HUMAN,2GY7_B
tr|A0A087WVF1|A0A087WVF1_HUMAN,7DSK_A
tr|A0A087WVM6|A0A087WVM6_HUMAN,6X0V_H
tr|A0A087WW00|A0A087WW00_HUMAN,5A4P_A
tr|A0A087WW29|A0A087WW29_HUMAN,6BRH_B
tr|A0A087WWS5|A0A087WWS5_HUMAN,7KGV_B
tr|A0A087WXG6|A0A087WXG6_HUMAN,5D5V_D
tr|A0A087WXV3|A0A087WXV3_HUMAN,7PY2_C
tr|A0A087WYB2|A0A087WYB2_HUMAN,4GIW_A
tr|A0A087WYN3|A0A087WYN3_HUMAN,4IL1_D
tr|A0A087WZ63|A0A087WZ63_HUMAN,6TBM_J
tr|A0A087X085|A0A087X085_HUMAN,7D8A_A
tr|A0A087X1Z3|A0A087X1Z3_HUMAN,5MX5_I
tr|A0A087X279|A0A087X279_HUMAN,4G1T_B
tr|A0A096LNK8|A0A096LNK8_HUMAN,6Z2L_A
tr|A0A096LNV7|A0A096LNV7_HUMAN,6N1G_C
tr|A0A0A0MP75|A0A0A0MP75_HUMAN,6QNX_C
tr|A0A0A0MTP9|A0A0A0MTP9_HUMAN,4PGR_A
tr|A0A0B4J222|A0A0B4J222_HUMAN,5CK3_B
tr|A0A0B4J2G5|A0A0B4J2G5_HUMAN,2Q8T_B
tr|A0A0C4DFQ3|A0A0C4DFQ3_HUMAN,6QNX_C
tr|A0A0C4DFW4|A0A0C4DFW4_HUMAN,5YFE_A
tr|A0A0C4DG46|A0A0C4DG46_HUMAN,6PW5_D
tr|A0A0C4DG92|A0A0C4DG92_HUMAN,1Q5C_B
tr|A0A0C4DGV3|A0A0C4DGV3_HUMAN,3AFO_B
tr|A0A0C4ZR07|A0A0C4ZR07_HUMAN,3VH8_G
tr|A0A0D9SEJ5|A0A0D9SEJ5_HUMAN,3Q8L_A
tr|A0A0D9SF83|A0A0D9SF83_HUMAN,2FEB_A
tr|A0A0D9SFH4|A0A0D9SFH4_HUMAN,1SJJ_A
tr|A0A0D9SFP1|A0A0D9SFP1_HUMAN,7AX3_K
tr|A0A0D9SGD8|A0A0D9SGD8_HUMAN,2Y25_B
tr|A0A0G2JN18|A0A0G2JN18_HUMAN,7NXD_B
tr|A0A0G2JP93|A0A0G2JP93_HUMAN,3VH8_G
tr|A0A0G2JRF9|A0A0G2JRF9_HUMAN,6OWT_A
tr|A0A0U1RQT0|A0A0U1RQT0_HUMAN,4YE6_A
tr|A0A140T9B6|A0A140T9B6_HUMAN,2WY3_A
tr|A0A140T9C2|A0A140T9C2_HUMAN,6AT5_A
tr|A0A1B0GUH0|A0A1B0GUH0_HUMAN,4ATU_I
tr|A0A1B0GUU8|A0A1B0GUU8_HUMAN,6JPA_C
tr|A0A1B0GV15|A0A1B0GV15_HUMAN,7O5B_g
tr|A0A1B0GW72|A0A1B0GW72_HUMAN,2RGN_E
tr|A0A1B0GXE1|A0A1B0GXE1_HUMAN,5WTS_A
tr|A0A1D5RMT9|A0A1D5RMT9_HUMAN,2KHA_A
tr|A0A1W2PQV2|A0A1W2PQV2_HUMAN,5A35_A
tr|A0A286YF04|A0A286YF04_HUMAN,1KP6_A
tr|A0A286YF16|A0A286YF16_HUMAN,7U1Z_B
tr|A0A286YFC6|A0A286YFC6_HUMAN,6S4M_A
tr|A0A2R8Y424|A0A2R8Y424_HUMAN,4UX8_C
tr|A0A2R8Y4V4|A0A2R8Y4V4_HUMAN,5IKN_F
tr|A0A2R8Y5C0|A0A2R8Y5C0_HUMAN,4H8S_C
tr|A0A2R8Y5X9|A0A2R8Y5X9_HUMAN,5OGE_G
tr|A0A2R8Y6K5|A0A2R8Y6K5_HUMAN,6APL_C
tr|A0A2R8Y7E6|A0A2R8Y7E6_HUMAN,7C4J_I
tr|A0A2R8Y7F4|A0A2R8Y7F4_HUMAN,3U02_B
tr|A0A2R8YD79|A0A2R8YD79_HUMAN,6T36_A
tr|A0A2R8YDM8|A0A2R8YDM8_HUMAN,6TT7_H
tr|A0A2R8YEH1|A0A2R8YEH1_HUMAN,3HD6_A
tr|A0A2R8YFJ1|A0A2R8YFJ1_HUMAN,2VS1_A
tr|A0A2U3TZM5|A0A2U3TZM5_HUMAN,6OB7_A
tr|A0A2Y9D085|A0A2Y9D085_HUMAN,4R3U_A
tr|A0A3B3ISB2|A0A3B3ISB2_HUMAN,5Y86_A
tr|A0A3B3ISF3|A0A3B3ISF3_HUMAN,4EYT_B
tr|A0A3B3ITA3|A0A3B3ITA3_HUMAN,6RW8_A
tr|A0A494C090|A0A494C090_HUMAN,2CH9_A
tr|A0A494C0A1|A0A494C0A1_HUMAN,7BPR_A
tr|A0A494C0J0|A0A494C0J0_HUMAN,2OIT_A
tr|A0A494C1J8|A0A494C1J8_HUMAN,2E0W_B
tr|A0A494C1L2|A0A494C1L2_HUMAN,3LXU_X
tr|A0A590UJB8|A0A590UJB8_HUMAN,3LUT_A
tr|A0A590UJT5|A0A590UJT5_HUMAN,6AR0_A
tr|A0A5F9ZHP8|A0A5F9ZHP8_HUMAN,6PW5_D
tr|A0A5F9ZHR1|A0A5F9ZHR1_HUMAN,4CYG_A
tr|A0A5F9ZI32|A0A5F9ZI32_HUMAN,5M0W_A
tr|A0A6I8PRY6|A0A6I8PRY6_HUMAN,3ZVL_A
tr|A0A6Q8NYF4|A0A6Q8NYF4_HUMAN,2B9L_A
tr|A0A6Q8PEY5|A0A6Q8PEY5_HUMAN,4DVG_B
tr|A0A6Q8PF44|A0A6Q8PF44_HUMAN,3O4X_F
tr|A0A6Q8PG49|A0A6Q8PG49_HUMAN,7K1W_F
tr|A0A6Q8PGF8|A0A6Q8PGF8_HUMAN,7CCS_A
tr|A0A6Q8PGP0|A0A6Q8PGP0_HUMAN,6K3B_B
tr|A0A6Q8PGS0|A0A6Q8PGS0_HUMAN,2NN4_A
tr|A0A7I2V2N3|A0A7I2V2N3_HUMAN,2WZP_P
tr|A0A7I2V3B4|A0A7I2V3B4_HUMAN,1MQS_A
tr|A0A7I2V3D4|A0A7I2V3D4_HUMAN,7V2H_w
tr|A0A7I2V3G6|A0A7I2V3G6_HUMAN,7RRO_R
tr|A0A7I2V6D3|A0A7I2V6D3_HUMAN,5D39_A
tr|A0A7I2V6H1|A0A7I2V6H1_HUMAN,2WZL_A
tr|A0A7I2YQM2|A0A7I2YQM2_HUMAN,4D7R_A
tr|A0A7P0T7Z6|A0A7P0T7Z6_HUMAN,2C0Y_A
tr|A0A7P0T8N3|A0A7P0T8N3_HUMAN,7RRO_N
tr|A0A7P0T983|A0A7P0T983_HUMAN,1CS8_A
tr|A0A7P0T9V6|A0A7P0T9V6_HUMAN,4V7E_BM
tr|A0A7P0TB61|A0A7P0TB61_HUMAN,7QDR_B
tr|A0A7P0Z447|A0A7P0Z447_HUMAN,5J1I_A
tr|A0A7P0Z4M0|A0A7P0Z4M0_HUMAN,6D3K_A
tr|A0A804HHZ9|A0A804HHZ9_HUMAN,5MLF_F
tr|A0A804HI36|A0A804HI36_HUMAN,5MSQ_A
tr|A0A804HJ99|A0A804HJ99_HUMAN,6G7E_B
tr|A0A804HJV3|A0A804HJV3_HUMAN,7D87_A
tr|A0A804HK02|A0A804HK02_HUMAN,6YXY_Ao
tr|A0A804HKK4|A0A804HKK4_HUMAN,6LDQ_C
tr|A0A804HKM8|A0A804HKM8_HUMAN,6C14_C
tr|A0A8I5KR03|A0A8I5KR03_HUMAN,5CQS_A
tr|A0A8I5KR70|A0A8I5KR70_HUMAN,5AFF_A
tr|A0A8I5KRG4|A0A8I5KRG4_HUMAN,2NN6_A
tr|A0A8I5KRP9|A0A8I5KRP9_HUMAN,6FSA_B
tr|A0A8I5KS68|A0A8I5KS68_HUMAN,3TW8_C
tr|A0A8I5KSH1|A0A8I5KSH1_HUMAN,4V0W_D
tr|A0A8I5KSM5|A0A8I5KSM5_HUMAN,7ADO_A
tr|A0A8I5KVW5|A0A8I5KVW5_HUMAN,4DX8_K
tr|A0A8I5KYG9|A0A8I5KYG9_HUMAN,1LW3_A
tr|A0A8I5QJE1|A0A8I5QJE1_HUMAN,7EWR_C
tr|A0A8I5QJG5|A0A8I5QJG5_HUMAN,4IHL_P
tr|A0A8I5QJI2|A0A8I5QJI2_HUMAN,7EGG_H
tr|A0A8I5QJJ1|A0A8I5QJJ1_HUMAN,3LQI_C
tr|A0A8I5QJP0|A0A8I5QJP0_HUMAN,4UMW_A
tr|A0A8I5QJQ0|A0A8I5QJQ0_HUMAN,7OBQ_u
tr|A0A8J9A6E2|A0A8J9A6E2_HUMAN,7NVK_AAA
tr|A0A8Q3WL06|A0A8Q3WL06_HUMAN,3IAR_A
tr|A0A8Q3WLA7|A0A8Q3WLA7_HUMAN,7KZT_M
tr|A0A8Q3WLR5|A0A8Q3WLR5_HUMAN,7KZR_B
tr|A0A8Q3WM36|A0A8Q3WM36_HUMAN,3LGG_B
tr|A0A8V8TM95|A0A8V8TM95_HUMAN,5MZV_C
tr|A0A8V8TME2|A0A8V8TME2_HUMAN,7C3M_C
tr|A0A8V8TML7|A0A8V8TML7_HUMAN,7RZ5_A
tr|A0A8V8TMN0|A0A8V8TMN0_HUMAN,5J7T_A
tr|A0A8V8TMZ5|A0A8V8TMZ5_HUMAN,7KAH_A
tr|A0A8V8TP42|A0A8V8TP42_HUMAN,6X6A_E
tr|A0A8V8TQ84|A0A8V8TQ84_HUMAN,4RLV_A
tr|A0A8V8TQJ9|A0A8V8TQJ9_HUMAN,6DM4_B
tr|A0A8V8TR85|A0A8V8TR85_HUMAN,7JTK_i
tr|A0A994J4Q6|A0A994J4Q6_HUMAN,6PNQ_B
tr|A0A994J4V0|A0A994J4V0_HUMAN,5DUY_B
tr|A0A994J5B8|A0A994J5B8_HUMAN,5LHH_B
tr|A0A994J5C1|A0A994J5C1_HUMAN,2MKD_A
tr|A0A994J5H2|A0A994J5H2_HUMAN,1MOZ_A
tr|A0A994J6X4|A0A994J6X4_HUMAN,6PEN_D
tr|A0A994J715|A0A994J715_HUMAN,3JB9_j
tr|A0A994J743|A0A994J743_HUMAN,5ZX5_D
tr|A0A994J7R7|A0A994J7R7_HUMAN,2D68_B
tr|A0A9L9PXB8|A0A9L9PXB8_HUMAN,3J8F_7
tr|A2ABF0|A2ABF0_HUMAN,1WB9_B
tr|A5PKY6|A5PKY6_HUMAN,6O1V_A
tr|A6YTA0|A6YTA0_HUMAN,7FDA_O
tr|A8MYV4|A8MYV4_HUMAN,4YC1_B
tr|B1AHN3|B1AHN3_HUMAN,5HCE_A
tr|B1AK95|B1AK95_HUMAN,6B9H_A
tr|B1AL13|B1AL13_HUMAN,6ZBE_A
tr|B1AMG8|B1AMG8_HUMAN,3U7U_D
tr|B4DDL8|B4DDL8_HUMAN,6EKK_B
tr|B4DFB6|B4DFB6_HUMAN,6EKK_B
tr|B4DGA7|B4DGA7_HUMAN,4XZ7_B
tr|B4DV12|B4DV12_HUMAN,3V7O_B
tr|B5MCC5|B5MCC5_HUMAN,2XKX_B
tr|B5MCX2|B5MCX2_HUMAN,5HJ0_C
tr|C9IZE6|C9IZE6_HUMAN,4NWR_E
tr|C9J140|C9J140_HUMAN,6DJL_E
tr|C9J1B7|C9J1B7_HUMAN,6ZNL_Z
tr|C9J2H7|C9J2H7_HUMAN,7F40_B
tr|C9J4L5|C9J4L5_HUMAN,2LXT_C
tr|C9J608|C9J608_HUMAN,6BTC_A
tr|C9J712|C9J712_HUMAN,4QWO_B
tr|C9J7N9|C9J7N9_HUMAN,7DCO_s
tr|C9J867|C9J867_HUMAN,7JTK_i
tr|C9J8L0|C9J8L0_HUMAN,6J4Z_W
tr|C9J9G2|C9J9G2_HUMAN,7CRQ_I
tr|C9JB25|C9JB25_HUMAN,2QAG_A
tr|C9JD80|C9JD80_HUMAN,4K0V_A
tr|C9JDA2|C9JDA2_HUMAN,2EQE_A
tr|C9JEA3|C9JEA3_HUMAN,2F25_A
tr|C9JFP1|C9JFP1_HUMAN,3OL2_A
tr|C9JGB6|C9JGB6_HUMAN,1D0N_A
tr|C9JGI9|C9JGI9_HUMAN,5KDO_G
tr|C9JGS9|C9JGS9_HUMAN,6TMG_p
tr|C9JIJ5|C9JIJ5_HUMAN,6XU8_CF
tr|C9JIU9|C9JIU9_HUMAN,6V63_B
tr|C9JJC9|C9JJC9_HUMAN,6RXU_CT
tr|C9JJD0|C9JJD0_HUMAN,6ZNL_Z
tr|C9JMP6|C9JMP6_HUMAN,6XMX_E
tr|C9JU14|C9JU14_HUMAN,7LHW_A
tr|C9JW28|C9JW28_HUMAN,7W72_T
tr|C9JYX0|C9JYX0_HUMAN,2Y3A_A
tr|C9K031|C9K031_HUMAN,4DY7_F
tr|C9K0R4|C9K0R4_HUMAN,4KNG_B
tr|D6R915|D6R915_HUMAN,4M8B_R
tr|D6R9H6|D6R9H6_HUMAN,4B8C_K
tr|D6RAM7|D6RAM7_HUMAN,7KBU_B
tr|D6RB05|D6RB05_HUMAN,4Y93_A
tr|D6RB75|D6RB75_HUMAN,4XI2_A
tr|D6RB82|D6RB82_HUMAN,6BSD_A
tr|D6RBA7|D6RBA7_HUMAN,7EWR_C
tr|D6RBT7|D6RBT7_HUMAN,6T9K_B
tr|D6RC38|D6RC38_HUMAN,5NB9_A
tr|D6RC82|D6RC82_HUMAN,4D5T_F
tr|D6RD39|D6RD39_HUMAN,5XWK_A
tr|D6RD43|D6RD43_HUMAN,7A5P_z
tr|D6RDM0|D6RDM0_HUMAN,6ONA_C
tr|D6RDZ8|D6RDZ8_HUMAN,7DDQ_X
tr|D6RER3|D6RER3_HUMAN,7NS4_b
tr|D6RF85|D6RF85_HUMAN,6QNX_C
tr|D6RG04|D6RG04_HUMAN,7MYZ_D
tr|D6RG33|D6RG33_HUMAN,7JTK_D
tr|D6RI97|D6RI97_HUMAN,7VGX_R
tr|D6RIY2|D6RIY2_HUMAN,6LCP_B
tr|D6RJ02|D6RJ02_HUMAN,6ZMW_g
tr|E3W980|E3W980_HUMAN,5AGA_A
tr|E3W988|E3W988_HUMAN,5YFK_A
tr|E5RGP4|E5RGP4_HUMAN,6Q0X_D
tr|E5RGQ2|E5RGQ2_HUMAN,5SY7_B
tr|E5RGR3|E5RGR3_HUMAN,1R6H_A
tr|E5RHA3|E5RHA3_HUMAN,6IGM_H
tr|E5RJH4|E5RJH4_HUMAN,1AUI_A
tr|E5RK17|E5RK17_HUMAN,6L4H_A
tr|E7EMY4|E7EMY4_HUMAN,3P3Y_A
tr|E7EQJ0|E7EQJ0_HUMAN,6DHS_B
tr|E7EQU2|E7EQU2_HUMAN,6F38_p
tr|E7ETI3|E7ETI3_HUMAN,6BSD_A
tr|E9PBK2|E9PBK2_HUMAN,1YA0_B
tr|E9PEK8|E9PEK8_HUMAN,6LTH_R
tr|E9PF25|E9PF25_HUMAN,4P7A_A
tr|E9PFB4|E9PFB4_HUMAN,3G8L_B
tr|E9PHZ2|E9PHZ2_HUMAN,6MV2_A
tr|E9PHZ9|E9PHZ9_HUMAN,5LZZ_jj
tr|E9PIH7|E9PIH7_HUMAN,2RGN_E
tr|E9PIM8|E9PIM8_HUMAN,6XYW_Ar
tr|E9PKC3|E9PKC3_HUMAN,6LTH_R
tr|E9PKL1|E9PKL1_HUMAN,6ZCE_r
tr|E9PKY4|E9PKY4_HUMAN,7LBG_D
tr|E9PLG7|E9PLG7_HUMAN,4KNG_B
tr|E9PM47|E9PM47_HUMAN,7VUQ_B
tr|E9PN34|E9PN34_HUMAN,2HW7_A
tr|E9PPC1|E9PPC1_HUMAN,5CVN_A
tr|E9PPD8|E9PPD8_HUMAN,7OBR_z
tr|E9PPK2|E9PPK2_HUMAN,2L1L_B
tr|E9PPL2|E9PPL2_HUMAN,7RRO_F
tr|E9PQF2|E9PQF2_HUMAN,5E33_A
tr|E9PQG4|E9PQG4_HUMAN,6X0V_H
tr|E9PR32|E9PR32_HUMAN,1AGR_H
tr|E9PRE3|E9PRE3_HUMAN,7FIN_P
tr|E9PRL5|E9PRL5_HUMAN,6TQF_A
tr|E9PRR9|E9PRR9_HUMAN,5BX1_A
tr|E9PRW0|E9PRW0_HUMAN,6PUO_C
tr|E9PS55|E9PS55_HUMAN,4OJJ_C
tr|F2Z2A0|F2Z2A0_HUMAN,6JXR_a
tr|F2Z2D4|F2Z2D4_HUMAN,4OLL_A
tr|F5GWT8|F5GWT8_HUMAN,1JMO_A
tr|F5GXQ5|F5GXQ5_HUMAN,1SQH_A
tr|F5GY12|F5GY12_HUMAN,7MJP_A
tr|F5GYA1|F5GYA1_HUMAN,4WBE_A
tr|F5GYE8|F5GYE8_HUMAN,7DL2_D
tr|F5GZ03|F5GZ03_HUMAN,4B2T_a
tr|F5GZT2|F5GZT2_HUMAN,4L1J_B
tr|F5H1B2|F5H1B2_HUMAN,7R9G_A
tr|F5H257|F5H257_HUMAN,4XB6_D
tr|F5H3M1|F5H3M1_HUMAN,7NH5_A
tr|F5H3M6|F5H3M6_HUMAN,4D18_G
tr|F5H3P1|F5H3P1_HUMAN,2LOW_A
tr|F5H4B6|F5H4B6_HUMAN,6MVR_A
tr|F5H5C0|F5H5C0_HUMAN,1FCH_B
tr|F5H8H6|F5H8H6_HUMAN,3D8X_A
tr|F6RY50|F6RY50_HUMAN,3BRW_B
tr|F6S2S5|F6S2S5_HUMAN,2JTN_A
tr|F6U784|F6U784_HUMAN,3REG_A
tr|F6XDC4|F6XDC4_HUMAN,7D87_A
tr|F8VTQ5|F8VTQ5_HUMAN,7DVQ_4
tr|F8VV57|F8VV57_HUMAN,7VUQ_B
tr|F8VVS3|F8VVS3_HUMAN,7AM2_BV
tr|F8VYL8|F8VYL8_HUMAN,6CCI_A
tr|F8W1Z7|F8W1Z7_HUMAN,6RM3_LA0
tr|F8W6W8|F8W6W8_HUMAN,7T7C_H
tr|F8W7P9|F8W7P9_HUMAN,7AOR_ad
tr|F8W7R3|F8W7R3_HUMAN,3S51_C
tr|F8W7X8|F8W7X8_HUMAN,7RRO_4
tr|F8W947|F8W947_HUMAN,6C14_C
tr|F8WBL7|F8WBL7_HUMAN,3B43_A
tr|F8WBW1|F8WBW1_HUMAN,5B1Q_B
tr|F8WC49|F8WC49_HUMAN,5U70_A
tr|F8WCK0|F8WCK0_HUMAN,4FTE_B
tr|F8WE26|F8WE26_HUMAN,2RJB_A
tr|F8WE50|F8WE50_HUMAN,6WKR_A
tr|F8WEA6|F8WEA6_HUMAN,6BRS_A
tr|F8WEW7|F8WEW7_HUMAN,5F3Y_A
tr|G3V1E2|G3V1E2_HUMAN,1QXP_B
tr|G3V347|G3V347_HUMAN,4UY9_B
tr|G3V4A2|G3V4A2_HUMAN,6W9Y_D
tr|G3V4G8|G3V4G8_HUMAN,5L8H_A
tr|G3V4H1|G3V4H1_HUMAN,7LHW_A
tr|G3XA98|G3XA98_HUMAN,3M0C_C
tr|G5E9F5|G5E9F5_HUMAN,2ZWA_B
tr|G8JLN4|G8JLN4_HUMAN,6ZDX_B
tr|H0Y3I3|H0Y3I3_HUMAN,3JC6_E
